市区,小区,户型,朝向,楼层,装修情况,电梯,面积(㎡),价格(万元),年份,Id,
门头沟,潭墅苑,3室2厅,南北,4,精装,无电梯,170,500,2006,1.01E+11,
门头沟,承泽苑,1室1厅,南,6,简装,无电梯,61,240,2001,1.01E+11,
门头沟,新桥家园,2室1厅,西,24,简装,有电梯,109,460,2003,1.01E+11,
门头沟,惠民家园,1室0厅,南,6,其他,无电梯,44,188,2009,1.01E+11,
门头沟,七棵树东大街120号院,2室1厅,南北,6,其他,无电梯,83,293,2002,1.01E+11,
门头沟,大峪南路,2室1厅,南北,6,简装,,69,229,1980,1.01E+11,
门头沟,惠泽家园,1室1厅,南北,6,精装,,65,215,2010,1.01E+11,
门头沟,惠泽家园,2室1厅,西南,6,精装,无电梯,85,300,2010,1.01E+11,
门头沟,龙泉花园,2室1厅,东北,7,简装,无电梯,91,305,1996,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,毛坯,无电梯,84,290,2010,1.01E+11,
门头沟,德露苑,2室1厅,南北,6,简装,无电梯,93,340,1999,1.01E+11,
门头沟,冯村信园小区,2室1厅,南北,6,精装,无电梯,86,328,1997,1.01E+11,
门头沟,丽景长安,2室1厅,南,26,精装,有电梯,88,408,2012,1.01E+11,
门头沟,德露苑,2室1厅,南北,6,精装,无电梯,80,320,1998,1.01E+11,
门头沟,华远裘马四季,4室2厅,南北,24,精装,,165,1090,2017,1.01E+11,
门头沟,含晖苑,2室1厅,南北,10,精装,有电梯,95,400,2007,1.01E+11,
门头沟,丽景长安,2室1厅,南北,26,精装,有电梯,91,440,2012,1.01E+11,
门头沟,金泰丽湾悦栖山,3室1厅,南北,21,精装,有电梯,121,560,2015,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,无电梯,71,245,2010,1.01E+11,
门头沟,新桥大街52号院,2室1厅,南北,6,其他,,60,246,1988,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,无电梯,89,310,2010,1.01E+11,
门头沟,阁外山水,2室1厅,南北,7,其他,无电梯,99,416,2004,1.01E+11,
门头沟,新桥家园,2室2厅,西,24,精装,有电梯,120,450,2003,1.01E+11,
门头沟,倚山嘉园,2室1厅,南北,6,精装,无电梯,98,405,2008,1.01E+11,
门头沟,倚山嘉园,3室1厅,东西,13,精装,有电梯,132,520,2005,1.01E+11,
门头沟,桃园小区,2室2厅,南北,6,其他,无电梯,87,300,2000,1.01E+11,
门头沟,梧桐苑栖凤园,3室1厅,南北,27,简装,有电梯,89,446.5,2013,1.01E+11,
门头沟,润景公馆,3室2厅,南北,20,精装,有电梯,148,740,2011,1.01E+11,
门头沟,永新小区,2室1厅,南北,6,其他,无电梯,92,348,1996,1.01E+11,
门头沟,阁外山水,2室1厅,东西,7,精装,,99,350,2004,1.01E+11,
门头沟,金泰丽湾悦栖山,2室1厅,南,19,简装,有电梯,97,430,2015,1.01E+11,
门头沟,军庄杨坨小区,2室1厅,南北,6,简装,,55,170,1986,1.01E+11,
门头沟,霁月园,4室2厅,南北,6,精装,无电梯,204,650,2006,1.01E+11,
门头沟,新桥南大街,2室1厅,南北,6,简装,无电梯,64,245,1987,1.01E+11,
门头沟,阁外山水,3室1厅,南北,12,精装,有电梯,123,480,2004,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,其他,无电梯,90,310,2010,1.01E+11,
门头沟,润景公馆,2室2厅,西北,20,其他,有电梯,100,500,2011,1.01E+11,
门头沟,三家店西宁路,2室1厅,南北,6,简装,无电梯,62,206,1986,1.01E+11,
门头沟,峪园小区,3室1厅,南北,6,简装,无电梯,120,420,1997,1.01E+11,
门头沟,丽景长安,2室1厅,南北,26,精装,,91,420,2012,1.01E+11,
门头沟,城子西七棵树90号院,2室1厅,东,6,精装,,90,317,2007,1.01E+11,
门头沟,黑山东街,1室1厅,西,7,其他,无电梯,41,193,1994,1.01E+11,
门头沟,阁外山水,2室1厅,东西,7,其他,无电梯,101,355,2004,1.01E+11,
门头沟,丽景长安,2室1厅,南北,26,精装,有电梯,91,425,2012,1.01E+11,
门头沟,金泰丽湾悦栖山,2室1厅,南北,20,精装,有电梯,110,470,2016,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,无电梯,90,310,2010,1.01E+11,
门头沟,惠民家园,2室1厅,南北,20,简装,有电梯,64,275,2012,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,其他,无电梯,89,305,2010,1.01E+11,
门头沟,皓月园,1室1厅,西北,14,其他,,58,240,2006,1.01E+11,
门头沟,丽景长安,2室1厅,南北,26,精装,有电梯,91,440,2012,1.01E+11,
门头沟,临镜苑,2室1厅,东西,18,其他,有电梯,92,375,2008,1.01E+11,
门头沟,新桥家园,2室1厅,东,24,其他,有电梯,117,450,2003,1.01E+11,
门头沟,含晖苑,2室1厅,南北,14,其他,有电梯,99,399,2007,1.01E+11,
门头沟,梧桐苑知秋园,3室1厅,南北,24,精装,有电梯,119,600,2013,1.01E+11,
门头沟,龙泉花园,3室1厅,南北,6,简装,无电梯,87,350,1996,1.01E+11,
门头沟,冯村信园小区,3室1厅,南北,6,其他,无电梯,97,350,1997,1.01E+11,
门头沟,绿岛家园,4室1厅,南北,6,其他,无电梯,148,540,2006,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,精装,无电梯,60,240,1992,1.01E+11,
门头沟,承泽苑,3室1厅,南北,6,简装,无电梯,112,450,2000,1.01E+11,
门头沟,向阳楼,2室1厅,南北,5,其他,无电梯,61,228,1970,1.01E+11,
门头沟,临镜苑,2室1厅,东西,18,精装,有电梯,97,405,2008,1.01E+11,
门头沟,德露苑,2室1厅,南北,6,其他,无电梯,90,360,1999,1.01E+11,
门头沟,新桥家园,2室2厅,西,24,精装,有电梯,117,465,2003,1.01E+11,
门头沟,桥东街小区,2室1厅,南北,6,简装,无电梯,54,216,1983,1.01E+11,
门头沟,金泰丽湾悦栖山,3室1厅,南北,21,精装,,121,565,2016,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,其他,无电梯,70,248,2010,1.01E+11,
门头沟,峪园小区,2室1厅,南,6,简装,无电梯,60,222,1990,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,简装,无电梯,54,215,1992,1.01E+11,
门头沟,龙泉花园,1室1厅,南,6,简装,无电梯,48,195,1996,1.01E+11,
门头沟,阁外山水,3室2厅,南北,12,其他,有电梯,113,450,2004,1.01E+11,
门头沟,中门花园良实家园,2室1厅,南北,6,简装,无电梯,89,310,2003,1.01E+11,
门头沟,桃园小区,2室1厅,南北,6,其他,无电梯,83,292,2000,1.01E+11,
门头沟,润景公馆,2室1厅,西南,20,其他,,99,478,2011,1.01E+11,
门头沟,冯村信园小区,2室1厅,南,6,精装,,72,300,1997,1.01E+11,
门头沟,润西山苑,4室2厅,南北,10,精装,有电梯,212,1100,2014,1.01E+11,
门头沟,冯村信园小区,3室1厅,南北,6,精装,无电梯,92,341,1997,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,其他,,90,375,2005,1.01E+11,
门头沟,梧桐苑知秋园,2室1厅,南,24,简装,有电梯,83,380,2013,1.01E+11,
门头沟,梧桐苑栖凤园,2室1厅,南,24,简装,,83,386,2013,1.01E+11,
门头沟,桃园小区,2室1厅,南北,6,其他,无电梯,82,289,2000,1.01E+11,
门头沟,冯村嘉园一区,2室1厅,南北,11,简装,有电梯,117,447.5,2002,1.01E+11,
门头沟,惠民家园,2室1厅,南,20,精装,有电梯,62,245,2012,1.01E+11,
门头沟,中门寺街67号院,2室1厅,南北,6,简装,无电梯,76,260,2001,1.01E+11,
门头沟,西山环路3号院,3室2厅,南北,8,精装,,139,837,2015,1.01E+11,
门头沟,向阳楼,2室1厅,东南,5,其他,无电梯,69,249,1970,1.01E+11,
门头沟,冯村信园小区,2室1厅,南北,6,其他,无电梯,79,303,1997,1.01E+11,
门头沟,德露苑,2室1厅,南北,7,精装,无电梯,82,290,1999,1.01E+11,
门头沟,润西山苑,3室2厅,南北,10,精装,有电梯,129,674,2014,1.01E+11,
门头沟,承泽苑,2室1厅,东南,6,简装,无电梯,72,275,2000,1.01E+11,
门头沟,皓月园,1室1厅,西北,6,精装,无电梯,52,222,2005,1.01E+11,
门头沟,檀香府,3室2厅,南北,6,毛坯,,135,670,2016,1.01E+11,
门头沟,霁月园,4室2厅,南北,6,毛坯,无电梯,203,580,2006,1.01E+11,
门头沟,惠民家园,2室1厅,南,6,简装,无电梯,67,269,2011,1.01E+11,
门头沟,中门寺街6号院,2室1厅,西北,6,简装,,73,265,2000,1.01E+11,
门头沟,新桥家园,2室1厅,南,24,简装,有电梯,92,360,2003,1.01E+11,
门头沟,新桥大街甲43号楼,2室1厅,西北,6,其他,无电梯,48,220,1987,1.01E+11,
门头沟,峪园小区,2室1厅,南北,6,简装,无电梯,113,385,1996,1.01E+11,
门头沟,绿岛家园,2室1厅,南西,12,精装,有电梯,89,367.9,2011,1.01E+11,
门头沟,大峪南路,2室1厅,南,18,简装,有电梯,58,215,1988,1.01E+11,
门头沟,霁月园,3室1厅,南北,6,其他,无电梯,131,522,2006,1.01E+11,
门头沟,皓月园,1室0厅,东南,14,其他,有电梯,42,213,2006,1.01E+11,
门头沟,新桥大街61号院,2室1厅,南北,6,精装,无电梯,87,325,1995,1.01E+11,
门头沟,皓月园,2室1厅,东西,14,简装,有电梯,72,300,2006,1.01E+11,
门头沟,绿岛家园,2室1厅,南北,6,精装,无电梯,99,406,2005,1.01E+11,
门头沟,新桥家园,1室1厅,北,24,简装,有电梯,84,330,2003,1.01E+11,
门头沟,桃园小区,2室1厅,南北,6,简装,无电梯,74,260,2000,1.01E+11,
门头沟,梧桐苑栖凤园,2室1厅,南,27,精装,有电梯,85,410,2013,1.01E+11,
门头沟,石龙北路20号院,2室1厅,东西,6,精装,,72,274,1995,1.01E+11,
门头沟,剧场东街,2室2厅,东西,6,精装,无电梯,91,330,1980,1.01E+11,
门头沟,德露苑,3室2厅,南北,7,简装,无电梯,150,550,1999,1.01E+11,
门头沟,丽景长安,2室1厅,南,9,精装,有电梯,83,420,2012,1.01E+11,
门头沟,金泰丽湾悦栖山,3室2厅,南北,21,毛坯,有电梯,131,659,2015,1.01E+11,
门头沟,西山环路3号院,3室2厅,东南,7,其他,有电梯,140,750,2015,1.01E+11,
门头沟,门头沟京汉铂寓,2室1厅,南,27,简装,有电梯,90,407,2015,1.01E+11,
门头沟,润西山苑,2室1厅,东西,10,精装,有电梯,95,479,2012,1.01E+11,
门头沟,门头沟京汉铂寓,2室1厅,南,27,精装,有电梯,87,388,2015,1.01E+11,
门头沟,金泰丽湾悦栖山,3室1厅,南北,21,毛坯,有电梯,130,560,2015,1.01E+11,
门头沟,葡东小区,2室1厅,西南,6,简装,无电梯,93,340,2002,1.01E+11,
门头沟,东方小区,2室1厅,南北,5,其他,无电梯,57,115,1986,1.01E+11,
门头沟,新桥家园,1室1厅,东南,24,其他,,80,298,2001,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,简装,无电梯,61,252,1993,1.01E+11,
门头沟,惠泽家园,1室1厅,南北,6,精装,无电梯,65,225,2010,1.01E+11,
门头沟,新桥家园,1室1厅,西,24,精装,有电梯,84,330,2003,1.01E+11,
门头沟,绿岛家园,1室1厅,南北,6,其他,无电梯,66,290,2006,1.01E+11,
门头沟,倚山嘉园,1室1厅,东,13,简装,,80,330,2005,1.01E+11,
门头沟,黑山东街,2室1厅,南北,6,精装,无电梯,69,308,2000,1.01E+11,
门头沟,龙泉花园,1室1厅,西,7,简装,无电梯,61,210,1996,1.01E+11,
门头沟,新桥大街56号院,2室0厅,南北,6,简装,无电梯,76,300,1999,1.01E+11,
门头沟,皓月园,1室0厅,北,14,简装,有电梯,46,208,2006,1.01E+11,
门头沟,倚山嘉园,3室2厅,南北,6,简装,无电梯,158,480,2008,1.01E+11,
门头沟,檀香府,3室1厅,南北,6,毛坯,,135,649,2016,1.01E+11,
门头沟,倚山嘉园,1室1厅,东,13,简装,有电梯,80,308,2005,1.01E+11,
门头沟,大峪南路,3室1厅,东南,18,精装,有电梯,69,277,1980,1.01E+11,
门头沟,承泽苑,3室2厅,东南,5,精装,无电梯,132,539,2000,1.01E+11,
门头沟,和平路33号院,2室1厅,南北,6,简装,无电梯,81,283,1986,1.01E+11,
门头沟,惠民家园,2室1厅,西,6,精装,无电梯,59,255,2010,1.01E+11,
门头沟,绿岛家园,4室2厅,南北,6,精装,无电梯,160,625,2006,1.01E+11,
门头沟,门头沟月季园,2室1厅,南,6,精装,无电梯,58,229,1992,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,精装,,98,400,2007,1.01E+11,
门头沟,润西山苑,2室1厅,南北,10,精装,有电梯,111,580,2014,1.01E+11,
门头沟,阁外山水,2室1厅,南北,7,精装,无电梯,68,285,2004,1.01E+11,
门头沟,门矿西山楼,2室1厅,南北,6,简装,无电梯,69,176,1992,1.01E+11,
门头沟,梧桐苑知秋园,3室1厅,南,21,精装,有电梯,88,408,2013,1.01E+11,
门头沟,冯村嘉园二区,3室1厅,南北,6,简装,无电梯,103,434,2002,1.01E+11,
门头沟,绿岛家园,4室2厅,南北,6,精装,无电梯,144,550,2006,1.01E+11,
门头沟,含晖苑,3室1厅,南北,6,其他,,135,569,2007,1.01E+11,
门头沟,梧桐苑清露园,3室1厅,东南,26,精装,,89,439,2013,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,其他,无电梯,60,250,1992,1.01E+11,
门头沟,临镜苑,4室1厅,南北,18,其他,有电梯,156,672,2008,1.01E+11,
门头沟,倚山嘉园,2室2厅,南北,14,简装,,99,390,2005,1.01E+11,
门头沟,梧桐苑栖凤园,2室1厅,南,27,简装,,85,393,2013,1.01E+11,
门头沟,润西山苑,3室1厅,东西,6,其他,有电梯,116,590,2014,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,无电梯,88,282,2010,1.01E+11,
门头沟,峪园小区,3室1厅,南北,6,其他,无电梯,128,420,1996,1.01E+11,
门头沟,中门花园良实家园,2室1厅,南北,6,精装,,93,280,2000,1.01E+11,
门头沟,桥东街小区,2室1厅,南北,6,其他,无电梯,64,251,1995,1.01E+11,
门头沟,黑山东街,2室1厅,南北,6,其他,无电梯,54,243,1988,1.01E+11,
门头沟,阁外山水,3室1厅,南北,6,精装,,119,400,2003,1.01E+11,
门头沟,绿岛家园,2室1厅,西南,12,精装,,89,364,2011,1.01E+11,
门头沟,新桥家园,2室1厅,东,24,精装,有电梯,106,430,2003,1.01E+11,
门头沟,军庄杨坨小区,1室1厅,南北,6,精装,无电梯,47,153,1975,1.01E+11,
门头沟,德露苑,1室1厅,南北,7,精装,无电梯,67,238,1999,1.01E+11,
门头沟,黑山东街,2室1厅,南北,6,简装,无电梯,57,235,1996,1.01E+11,
门头沟,门头沟月季园,2室1厅,南北,6,精装,无电梯,64,240,1990,1.01E+11,
门头沟,惠民家园,2室1厅,南北,19,简装,有电梯,64,245,2012,1.01E+11,
门头沟,梧桐苑清露园,2室1厅,南,28,精装,有电梯,85,386,2013,1.01E+11,
门头沟,润西山苑,5室3厅,南北,10,精装,有电梯,248,1180,2012,1.01E+11,
门头沟,倚山嘉园,3室1厅,南北,6,精装,无电梯,108,430,2003,1.01E+11,
门头沟,梧桐苑清露园,2室1厅,南,28,精装,有电梯,85,359,2013,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,简装,无电梯,90,375,2004,1.01E+11,
门头沟,绿岛家园,2室1厅,南北,6,精装,无电梯,90,350,2003,1.01E+11,
门头沟,绿岛家园,2室1厅,南北,6,简装,无电梯,90,360,2003,1.01E+11,
门头沟,倚山嘉园,2室1厅,东西,13,简装,有电梯,109,429,2005,1.01E+11,
门头沟,葡东南区,3室1厅,南北,6,精装,无电梯,106,260,2002,1.01E+11,
门头沟,城子大街132号院,3室2厅,南北,6,简装,无电梯,115,395,2002,1.01E+11,
门头沟,坡头西街,2室1厅,南北,6,简装,无电梯,68,260,1990,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,精装,无电梯,90,360,2004,1.01E+11,
门头沟,峪园小区,3室1厅,南北,6,简装,无电梯,127,460,1995,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,简装,,84,285,2010,1.01E+11,
门头沟,增产路大街42号院,2室1厅,南北,6,简装,,79,290,1997,1.01E+11,
门头沟,惠民家园,1室0厅,南,6,其他,无电梯,48,189,2009,1.01E+11,
门头沟,黑山东街,2室1厅,南北,6,简装,无电梯,63,280,2005,1.01E+11,
门头沟,惠民家园,2室1厅,东西,9,简装,有电梯,92,350,2010,1.01E+11,
门头沟,三家店老宿舍17号院,2室1厅,南北,精装,无电梯,81,295,2003,1.01E+11,1.01E+11,
门头沟,黑山东街,3室1厅,西,6,精装,无电梯,98,410,2000,1.01E+11,
门头沟,惠民家园,2室1厅,南,21,简装,有电梯,60,240,2012,1.01E+11,
门头沟,门头沟月季园,2室1厅,南北,6,简装,无电梯,61,222,1990,1.01E+11,
门头沟,城子二斜井,2室1厅,南北,6,毛坯,,53,188,1980,1.01E+11,
门头沟,金泰丽湾悦栖山,1室1厅,南北,20,毛坯,有电梯,81,320,2016,1.01E+11,
门头沟,金泰丽湾悦栖山,2室1厅,南,21,精装,有电梯,92,390,2015,1.01E+11,
门头沟,润西山苑,3室1厅,东西,6,精装,有电梯,117,550,2014,1.01E+11,
门头沟,倚山嘉园,2室1厅,东西,11,精装,有电梯,77,316,2005,1.01E+11,
门头沟,门头沟月季园,2室2厅,南,6,精装,无电梯,58,280,1989,1.01E+11,
门头沟,临镜苑,2室1厅,南,16,简装,,83,360,2008,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,精装,,98,413,2007,1.01E+11,
门头沟,新桥大街61号院,3室1厅,南北,6,简装,无电梯,95,340,1995,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,其他,,86,303,2010,1.01E+11,
门头沟,新桥东街,2室1厅,东西,6,简装,无电梯,91,340,1994,1.01E+11,
门头沟,丽景长安,4室2厅,南北,11,精装,,144,720,2012,1.01E+11,
门头沟,阁外山水,2室1厅,南北,6,精装,无电梯,88,336,2003,1.01E+11,
门头沟,新桥家园,1室1厅,东,24,精装,有电梯,80,320,2003,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,无电梯,90,310,2010,1.01E+11,
门头沟,德露苑,2室1厅,南北,6,简装,无电梯,82,305,1999,1.01E+11,
门头沟,中门寺街67号院,2室1厅,南北,4,简装,,88,290,2003,1.01E+11,
门头沟,承泽苑,3室1厅,南北,6,简装,无电梯,91,350,2000,1.01E+11,
门头沟,峪园小区,3室1厅,西南,6,简装,无电梯,115,395,1996,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,精装,,88,310,2010,1.01E+11,
门头沟,阁外山水,1室1厅,南北,7,简装,,68,240,2004,1.01E+11,
门头沟,黑山东街,2室1厅,东西,7,其他,,75,290,1994,1.01E+11,
门头沟,承泽苑,3室1厅,南北,6,其他,无电梯,93,370,2000,1.01E+11,
门头沟,三家店老宿舍17号院,2室1厅,南北,6,简装,无电梯,77,190,2003,1.01E+11,
门头沟,承泽苑,2室1厅,南北,6,简装,无电梯,80,318,2000,1.01E+11,
门头沟,阁外山水,2室1厅,东西,7,其他,,99,380,2004,1.01E+11,
门头沟,葡东小区,2室2厅,南,6,简装,无电梯,73,270,1999,1.01E+11,
门头沟,绿岛家园,2室1厅,南北,6,精装,,98,380,2003,1.01E+11,
门头沟,新桥家园,3室2厅,东南,24,精装,有电梯,168,550,2003,1.01E+11,
门头沟,梧桐苑栖凤园,3室2厅,南北,24,简装,有电梯,119,560,2013,1.01E+11,
门头沟,皓月园,2室1厅,南西,14,精装,有电梯,93,390,2006,1.01E+11,
门头沟,梧桐苑知秋园,2室1厅,南,24,精装,有电梯,83,384,2013,1.01E+11,
门头沟,梧桐苑清露园,3室1厅,南北,28,毛坯,有电梯,89,430,2013,1.01E+11,
门头沟,梧桐苑栖凤园,2室1厅,南,27,精装,,85,390,2013,1.01E+11,
门头沟,梧桐苑栖凤园,3室2厅,南北,27,精装,有电梯,119,548,2013,1.01E+11,
门头沟,惠民家园,2室1厅,南北,19,简装,有电梯,64,245,2012,1.01E+11,
门头沟,葡东小区,2室1厅,南,6,简装,无电梯,74,215,2000,1.01E+11,
门头沟,葡东小区,2室1厅,南北,6,精装,,84,320,1996,1.01E+11,
门头沟,城子西街1号院,2室1厅,南北,6,精装,无电梯,87,306,2005,1.01E+11,
门头沟,冯村信园小区,2室1厅,南北,6,简装,无电梯,72,302,1997,1.01E+11,
门头沟,新桥大街61号院,4室2厅,南北,6,其他,无电梯,148,406,1995,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,简装,无电梯,84,285,2010,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,简装,无电梯,54,210,1993,1.01E+11,
门头沟,丽景长安,2室1厅,南,23,精装,,87,418,2012,1.01E+11,
门头沟,丽景长安,3室2厅,南北,11,精装,有电梯,139,650,2012,1.01E+11,
门头沟,惠泽家园,2室1厅,南北,6,简装,,88,308,2010,1.01E+11,
门头沟,新桥路小区,2室1厅,南北,6,简装,无电梯,59,229,1992,1.01E+11,
门头沟,金泰丽湾悦栖山,3室2厅,南北,20,毛坯,有电梯,160,640,2016,1.01E+11,
门头沟,金泰丽湾悦栖山,2室1厅,南,21,精装,有电梯,92,398,2015,1.01E+11,
门头沟,金泰丽湾悦栖山,3室2厅,南北,21,毛坯,有电梯,140,600,2015,1.01E+11,
门头沟,大峪南路,3室1厅,南北,5,毛坯,无电梯,63,210,1970,1.01E+11,
门头沟,新桥大街61号院,2室1厅,东西,6,其他,无电梯,104,328,1993,1.01E+11,
门头沟,皓月园,3室1厅,南北,16,精装,有电梯,166,620,2005,1.01E+11,
门头沟,阁外山水,3室2厅,南北,12,简装,有电梯,146,585,2004,1.01E+11,
门头沟,德露苑,5室2厅,南北,6,毛坯,无电梯,151,580,1998,1.01E+11,
门头沟,龙泉花园,2室1厅,南北,6,简装,无电梯,63,240,1996,1.01E+11,
门头沟,含晖苑,2室1厅,南北,6,简装,无电梯,89,375,2004,1.01E+11,
门头沟,城子大街132号院,2室1厅,南北,6,简装,无电梯,79,310,2002,1.01E+11,
门头沟,中门花园良实家园,2室1厅,南北,6,简装,无电梯,89,321,2003,1.01E+11,
门头沟,石龙北路26号院,2室1厅,南北,6,精装,,92,370,1997,1.01E+11,
门头沟,惠民家园,2室2厅,东西,9,简装,有电梯,91,420,2010,1.01E+11,
门头沟,龙泉花园,2室1厅,南北,6,简装,无电梯,103,420,2005,1.01E+11,
门头沟,向阳东里,3室1厅,南北,6,其他,,68,255,1990,1.01E+11,
门头沟,新桥路小区,1室1厅,东,6,其他,无电梯,48,218.8,1990,1.01E+11,
门头沟,新桥家园,4室1厅,西南,24,精装,有电梯,168,620,2003,1.01E+11,
门头沟,三家店老宿舍17号院,2室1厅,南北,6,精装,无电梯,82,296,2003,1.01E+11,
门头沟,门头沟月季园,2室1厅,南北,6,简装,无电梯,60,262,1989,1.01E+11,
门头沟,中门花园良实家园,2室1厅,南北,6,精装,无电梯,104,355,2003,1.01E+11,
门头沟,滨河楼小区,2室1厅,东南,6,其他,无电梯,73,220,1997,1.01E+11,
